doc_id,sentence_id,sentence_text,verbatim_label,verbatim_labels,annotator_count,annotators,source_annotation_count,alignment_type,source_html,source_annotation_file
WS_120,WS_120_S32,You can also choose to import your contacts to your Quora account to connect with your friends on the Quora Platform.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/120.html,C3PA_Dataset/Annotations/WS/120.csv
WS_120,WS_120_S50,How We Use Your Information and Legal Basis for Processing,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra1,3,annotation_in_sentence,C3PA_Dataset/Htmls/WS/120.html,C3PA_Dataset/Annotations/WS/120.csv
WS_120,WS_120_S130,Access your personal information,MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,1,ra1,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/120.html,C3PA_Dataset/Annotations/WS/120.csv
WS_121,WS_121_S202,"You are always free to decline any cookies we use by adjusting the settings of your browser, as your browser may permit; however, some products, services or features might not be available or operate properly if cookies are not enabled.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/121.html,C3PA_Dataset/Annotations/WS/121.csv
WS_121,WS_121_S294,"ACCESSING, CORRECTING, AND DELETING YOUR PERSONAL INFORMATION",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Know PI Collected,2,ra1;ra5,4,annotation_in_sentence;sentence_in_annotation,C3PA_Dataset/Htmls/WS/121.html,C3PA_Dataset/Annotations/WS/121.csv
WS_121,WS_121_S295,"Consumers and Professionals may access, review, update, and/or correct inaccuracies in your personal information in our custody and control as described below.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Know PI Collected,1,ra1,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/121.html,C3PA_Dataset/Annotations/WS/121.csv
WS_121,WS_121_S297,Consumers may access and edit their personal information by following the instructions found in the “My Profile” or “Edit Your Profile” area of the Services where you registered or submitted personal information.,MULTI_LABEL,Description of Right to Correct Information;Description of Right to Know PI Collected,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/121.html,C3PA_Dataset/Annotations/WS/121.csv
WS_121,WS_121_S389,Sensitive Personal Information.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra5,2,sentence_in_annotation,C3PA_Dataset/Htmls/WS/121.html,C3PA_Dataset/Annotations/WS/121.csv
WS_124,WS_124_S132,Conduct online behavioral advertising;,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/124.html,C3PA_Dataset/Annotations/WS/124.csv
WS_124,WS_124_S141,Meet contract or legal obligations;,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/124.html,C3PA_Dataset/Annotations/WS/124.csv
WS_124,WS_124_S142,Complete corporate transactions such as mergers and acquisitions; and,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra4;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/WS/124.html,C3PA_Dataset/Annotations/WS/124.csv
WS_124,WS_124_S247,"We share your Personal Data, such as email address and user name, with some third parties for their marketing purposes if we determine they have products or services which may be of interest to you.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/WS/124.html,C3PA_Dataset/Annotations/WS/124.csv
WS_126,WS_126_S165,"You also have the right to amend or update inaccurate or incomplete personal information, request deletion of your personal information, or request that we no longer use it.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete,2,ra1;ra6,4,annotation_in_sentence,C3PA_Dataset/Htmls/WS/126.html,C3PA_Dataset/Annotations/WS/126.csv
WS_126,WS_126_S284,"To make a request according to your rights to know or to request deletion of your PI set forth below, please click here, where you will find a description of the process we use to verify your request and any information that we will need to confirm your identity.",MULTI_LABEL,Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Know PI sold / shared;Methods to exercise rights,3,ra1;ra5;ra6,6,annotation_in_sentence,C3PA_Dataset/Htmls/WS/126.html,C3PA_Dataset/Annotations/WS/126.csv
WS_127,WS_127_S93,To provide or sell to third parties to allow them to market or advertise their products or services to you;,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra4;ra5,4,annotation_in_sentence;sentence_in_annotation,C3PA_Dataset/Htmls/WS/127.html,C3PA_Dataset/Annotations/WS/127.csv
WS_129,WS_129_S40,"We generally process your information when we need to do so to fulfill a contractual obligation (for example, to process your subscription payments to use the Shopify platform), or where we or someone we work with needs to use your personal information for a reason related to their business (for example, to provide you with a service).",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra4;ra6,4,annotation_in_sentence,C3PA_Dataset/Htmls/WS/129.html,C3PA_Dataset/Annotations/WS/129.csv
WS_129,WS_129_S57,"Depending on how you use Shopify, you may have the right to request access to, correct, amend, delete, port to another service provider, restrict, or object to certain uses of your personal information.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,2,ra5;ra6,6,annotation_in_sentence,C3PA_Dataset/Htmls/WS/129.html,C3PA_Dataset/Annotations/WS/129.csv
WS_129,WS_129_S140,"Internet or other electronic network activity information, including information regarding the device and browser you use, network connection, IP address, and how you browse through our apps and sites;",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra6,2,annotation_in_sentence;sentence_in_annotation,C3PA_Dataset/Htmls/WS/129.html,C3PA_Dataset/Annotations/WS/129.csv
WS_129,WS_129_S141,"Geolocation data, including your mailing and billing address;",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra6,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/129.html,C3PA_Dataset/Annotations/WS/129.csv
WS_129,WS_129_S142,"Inferences, or information derived from other personal information about you, which could include your preferences, interests, and other information used to personalize your experience;",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra6,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/129.html,C3PA_Dataset/Annotations/WS/129.csv
WS_129,WS_129_S143,Other information you provide; and,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra6,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/129.html,C3PA_Dataset/Annotations/WS/129.csv
WS_129,WS_129_S185,"Right to Know: The right to request that we disclose to you the personal information we collect, use, or disclose about you, and information about our data practices.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,3,ra4;ra5;ra6,5,annotation_in_sentence,C3PA_Dataset/Htmls/WS/129.html,C3PA_Dataset/Annotations/WS/129.csv
WS_130,WS_130_S64,"This includes information such as Internet Protocol (IP) address, hardware model, operating system, unique device identifiers, mobile network information, location data such as zip code, the address of referring websites, the path you take through our websites, and other information about your session on our websites.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/130.html,C3PA_Dataset/Annotations/WS/130.csv
WS_130,WS_130_S133,"Please note that certain state laws have adopted a broad definition of a ""sale"" or ""share"" and may treat certain of these disclosures as sales or sharing under their definitions.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra1;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/WS/130.html,C3PA_Dataset/Annotations/WS/130.csv
WS_130,WS_130_S160,"You can learn about your rights relating to prescreened offers including how to opt out by calling 1-888-567-8688 or by going to https://www.optoutprescreen.com/. Certain state laws may also allow consumers the ability to opt out of processing activities that may be considered ""profiling"" under state law, such as prescreened credit card offers.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/130.html,C3PA_Dataset/Annotations/WS/130.csv
WS_130,WS_130_S332,"You also have the right to request correction or deletion of your CA Personal Information and to opt out of the sale or sharing and automated processing (""profiling"") of your CA Personal Information.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Opt-out of sale of PI,3,ra1;ra5;ra6,8,annotation_in_sentence,C3PA_Dataset/Htmls/WS/130.html,C3PA_Dataset/Annotations/WS/130.csv
WS_130,WS_130_S371,Access request: Your access report will include the categories of CA Personal Information we match to you unless otherwise subject to an exception pursuant to law.,MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,1,ra1,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/130.html,C3PA_Dataset/Annotations/WS/130.csv
WS_131,WS_131_S36,"In order to do this, your location information may be passed along to our affiliates, agents, vendors or advertisers.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra1,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/131.html,C3PA_Dataset/Annotations/WS/131.csv
WS_131,WS_131_S47,"Provide you with interest-based ads, push notifications, communications, and offers for products and services from us and our business partners, including based on your precise geolocation;",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/131.html,C3PA_Dataset/Annotations/WS/131.csv
WS_132,WS_132_S175,"If you consent to link the accounts, Valve may collect and combine information you allowed Valve to receive from a third party with information of your Steam User Account to the degree allowed by your consent at the time.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra1;ra6,3,sentence_in_annotation,C3PA_Dataset/Htmls/WS/132.html,C3PA_Dataset/Annotations/WS/132.csv
WS_132,WS_132_S185,"This gives you access to your Personal Data, allows you to rectify and delete it where necessary and to object to its use where you feel necessary.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Know PI Collected,3,ra1;ra5;ra6,8,annotation_in_sentence,C3PA_Dataset/Htmls/WS/132.html,C3PA_Dataset/Annotations/WS/132.csv
WS_133,WS_133_S110,Social Networking.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/133.html,C3PA_Dataset/Annotations/WS/133.csv
WS_133,WS_133_S138,"If you don't want Analytics to be used in your browser, you can install the Google Analytics browser add-on (herehttps://tools.google.com/dlpage/gaoptout).",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/133.html,C3PA_Dataset/Annotations/WS/133.csv
WS_133,WS_133_S143,You can learn more and opt out of this use here: https://liveramp.com/opt_out/https://liveramp.com/opt_out/.,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/133.html,C3PA_Dataset/Annotations/WS/133.csv
WS_133,WS_133_S199,"Your privacy rights include (i) the right to know about your personal information that MLB collected, disclosed, sold or shared; (ii) the right to delete your personal information; (iii) the right to correct inaccuracies in your personal information; (iv) the right to opt-out of sale or sharing of your personal information; (v) the right to opt-out of targeted advertising; (vi) the right to data portability; (vii) the right to non-discrimination; and (viii) the right to appeal a refusal to act on your data rights request.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Know PI sold / shared;Description of Right to Non-discrimination on exercising rights;Description of Right to Opt-out of sale of PI,1,ra1,6,annotation_in_sentence,C3PA_Dataset/Htmls/WS/133.html,C3PA_Dataset/Annotations/WS/133.csv
WS_133,WS_133_S253,MLB does not knowingly sell or share the personal information of minors under 16 years of age without affirmative authorization.,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/133.html,C3PA_Dataset/Annotations/WS/133.csv
WS_134,WS_134_S49,"Inferences: We may infer data about you based on your interests, where you live, what language(s) you speak, and other data we have access to.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra4;ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/134.html,C3PA_Dataset/Annotations/WS/134.csv
WS_134,WS_134_S53,"They enable you to test the speed, latency and other primary network characteristics of your TCP/IP network connections and be provided with the results.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Sold,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/134.html,C3PA_Dataset/Annotations/WS/134.csv
WS_134,WS_134_S158,"If you do not wish to receive this advertising, you can change your preferences by clicking here.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra4;ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/WS/134.html,C3PA_Dataset/Annotations/WS/134.csv
WS_135,WS_135_S264,You can opt your current browser out of interest-based advertising from partners that adhere to the Digital Advertising Alliance’s Principles for Online Behavioral Advertising at https://optout.aboutads.info.,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra4;ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/135.html,C3PA_Dataset/Annotations/WS/135.csv
WS_135,WS_135_S298,"The California Consumer Privacy Act (CCPA) allows California residents to request access to the specific pieces and categories of personal information that the business has collected about the consumer, the categories of sources for that information, the business or commercial purposes for collecting the information, and the categories of third parties with which the information was shared.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,3,ra1;ra4;ra5,6,annotation_in_sentence,C3PA_Dataset/Htmls/WS/135.html,C3PA_Dataset/Annotations/WS/135.csv
WS_136,WS_136_S65,"Mobile Device Location Information: When you use one of our location-enabled services (for example, when you access Services from a mobile device), we may need to collect and process information about your specific GPS location (including the latitude, longitude or altitude of your mobile device) and the time the location information was recorded, and we may use that information to customize the Services with location-based information, advertising, and features.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra5;ra6,3,annotation_in_sentence,C3PA_Dataset/Htmls/WS/136.html,C3PA_Dataset/Annotations/WS/136.csv
WS_136,WS_136_S192,"We may also aggregate and de-identify your information in such a way that you may not reasonably be re-identified by us or any other company, and may use this information for any other purpose.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,2,ra5;ra6,4,annotation_in_sentence,C3PA_Dataset/Htmls/WS/136.html,C3PA_Dataset/Annotations/WS/136.csv
WS_136,WS_136_S213,"To opt out of this use, please click here.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/136.html,C3PA_Dataset/Annotations/WS/136.csv
WS_136,WS_136_S230,"We collect personal information for the business and commercial purposes described in the section labled, “HOW WE USE YOUR INFORMATION” above.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra6,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/136.html,C3PA_Dataset/Annotations/WS/136.csv
WS_136,WS_136_S264,"If you are a California resident, subject to certain limitations, you have the right to (1) request more information about the categories and specific pieces of personal information we have collected, sold and disclosed for a business purpose in the last 12 months, (2) deletion of your personal information, and (3) opt out of the sale of your personal information, if applicable, and (4) be free from discrimination for exercising your rights under the CCPA.",MULTI_LABEL,Description of Right to Delete;Description of Right to Know PI Collected;Description of Right to Know PI sold / shared;Description of Right to Non-discrimination on exercising rights;Description of Right to Opt-out of sale of PI,1,ra6,5,annotation_in_sentence,C3PA_Dataset/Htmls/WS/136.html,C3PA_Dataset/Annotations/WS/136.csv
WS_137,WS_137_S183,Note that we do not knowingly sell or share the personal information of consumers under 16 years of age.,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/137.html,C3PA_Dataset/Annotations/WS/137.csv
WS_137,WS_137_S249,"To access the information that we have collected about you in a portable and (if technically feasible) readily usable form, including the categories and specific pieces of personal information that we have collected about you, the categories of sources for that information, the business or commercial purposes for collecting, selling, or sharing the information, and the categories of third parties with which the information was shared.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/137.html,C3PA_Dataset/Annotations/WS/137.csv
WS_138,WS_138_S9,"This may include information such as your name, e-mail address, phone number, year of birth, gender, zip code, country, postal address, user name, password, and password reminder questions and answers.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/138.html,C3PA_Dataset/Annotations/WS/138.csv
WS_138,WS_138_S91,"If you would like to access, review, revise or delete personal data we have collected from you, please contact us as provided below.",MULTI_LABEL,Description of Right to Correct Information;Description of Right to Delete;Description of Right to Know PI Collected,1,ra5,3,annotation_in_sentence,C3PA_Dataset/Htmls/WS/138.html,C3PA_Dataset/Annotations/WS/138.csv
WS_138,WS_138_S224,You may also opt out of the Sales or Shares of your Personal Information outside of the Cookie context here.,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra5;ra6,3,annotation_in_sentence,C3PA_Dataset/Htmls/WS/138.html,C3PA_Dataset/Annotations/WS/138.csv
WS_138,WS_138_S226,You may also opt out of the Sale or Sharing of your Personal Information through an opt-out preference signal.,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,2,ra5;ra6,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/138.html,C3PA_Dataset/Annotations/WS/138.csv
WS_138,WS_138_S329,"Many third-party vendors that perform these functions are members of the Network Advertising Initiative, and you can opt out of those vendors’ delivery of targeted advertising to you by visiting www.networkadvertising.org/managing/opt_out.asp and https://youradchoices.com/control/.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/138.html,C3PA_Dataset/Annotations/WS/138.csv
WS_139,WS_139_S123,"These technologies are used in analyzing trends, administering the site, tracking users’ movements around the site, and to gather demographic information about our user base as a whole.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra1,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/139.html,C3PA_Dataset/Annotations/WS/139.csv
WS_139,WS_139_S133,"If you wish to not have this information used for the purpose of serving you targeted ads, you may opt-out by clicking here.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/139.html,C3PA_Dataset/Annotations/WS/139.csv
WS_139,WS_139_S244,"If applicable, you may have the right to request that we disclose to you categories and specific pieces of Public information we may have obtained from public data sources and Personal information we may have collected directly from you, if any, and delete such, where required.",MULTI_LABEL,Description of Right to Delete;Description of Right to Know PI Collected,2,ra1;ra5,4,annotation_in_sentence,C3PA_Dataset/Htmls/WS/139.html,C3PA_Dataset/Annotations/WS/139.csv
WS_14,WS_14_S56,"On your computer, you may refuse to accept browser cookies by activating the appropriate setting on your browser, and you may have similar capabilities on your mobile device in the preferences for your operating system or browser.",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/14.html,C3PA_Dataset/Annotations/WS/14.csv
WS_14,WS_14_S67,We may also use Google Analytics Advertising Features or other advertising networks to provide you with interest-based advertising based on your online activity.,MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,2,ra4;ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/14.html,C3PA_Dataset/Annotations/WS/14.csv
WS_14,WS_14_S78,"Email communications that you send to us via the email links on our Site may be shared with a customer service representative, employee, medical expert, or agent that is most able to address your inquiry.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/14.html,C3PA_Dataset/Annotations/WS/14.csv
WS_14,WS_14_S87,"If survey respondents provide personal information (such as an email address) in a survey, it is shared only with those people who need to see it to respond to the question or request, or with third parties who perform data management services for our site.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/14.html,C3PA_Dataset/Annotations/WS/14.csv
WS_14,WS_14_S162,You also can request a correction to your patient information through our Patient Online Services or health information management department.,MULTI_LABEL,Description of Right to Correct Information;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/14.html,C3PA_Dataset/Annotations/WS/14.csv
WS_14,WS_14_S221,"Mayo Clinic and our partners use technologies such as cookies to collect information from your browser to deliver relevant advertising on our site, in emails and across the Internet, personalize content and perform site analytics.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/14.html,C3PA_Dataset/Annotations/WS/14.csv
WS_140,WS_140_S265,"We reserve the right to use, transfer, sell, and share data about our users for any lawful business purpose, such as analyzing usage trends and seeking compatible advertisers, sponsors, clients, and customers.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra1,3,annotation_in_sentence,C3PA_Dataset/Htmls/WS/140.html,C3PA_Dataset/Annotations/WS/140.csv
WS_140,WS_140_S330,"Pursuant to the California Consumer Privacy Act of 2018, below is a summary of the personal information we collect from consumers, the parties with whom we may have disclosed the personal information for business purposes, and the parties to whom we may have sold or shared the personal information.",MULTI_LABEL,Categories of Personal Information Collected;Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra1,3,annotation_in_sentence,C3PA_Dataset/Htmls/WS/140.html,C3PA_Dataset/Annotations/WS/140.csv
WS_140,WS_140_S604,We also use or disclose the combined information and inferences for the purposes identified below.,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra1,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/140.html,C3PA_Dataset/Annotations/WS/140.csv
WS_140,WS_140_S675,The DAA and NAI provide mechanisms for you to opt out of interest-based advertising performed by participating members at http://www.aboutads.info/choices/ and https://optout.networkadvertising.org/. We adhere to the DAA’s Self-Regulatory Principles for Online Behavioral Advertising.,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/140.html,C3PA_Dataset/Annotations/WS/140.csv
WS_142,WS_142_S560,"Internet or other Network activity: information including your interactions with our Services and what led you to our Services (including traffic related information) ; device type and/or identifier, operating system and version, browser type and settings and cookie-related data (e.g. cookie ID).",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence;sentence_in_annotation,C3PA_Dataset/Htmls/WS/142.html,C3PA_Dataset/Annotations/WS/142.csv
WS_142,WS_142_S568,"We use these categories of personal information for our business and commercial purposes as described throughout the Reverb Privacy Policies, including for the following purposes: providing the Services, processing orders and transactions, internal business analytics, tailoring and personalizing the Services to you, for advertising and marketing purposes; undertaking activities to verify or maintain the quality, integrity, and safety of our Services and to improve, upgrade, or enhance them; maintaining or servicing accounts, providing customer service, verifying customer information, processing payments, and providing analytics services.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/142.html,C3PA_Dataset/Annotations/WS/142.csv
WS_142,WS_142_S581,You can opt out of allowing us to share your data for purposes of cross-context behavioral advertising by clicking the “Do Not Sell or Share My Personal Info” link at the footer of our homepage or through your account privacy settings.,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/142.html,C3PA_Dataset/Annotations/WS/142.csv
WS_142,WS_142_S582,We do not have actual knowledge that we sell or share the personal information of minors under 16 years of age.,MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/142.html,C3PA_Dataset/Annotations/WS/142.csv
WS_145,WS_145_S71,You can learn more about Google’s data practices and your privacy choices by visiting www.google.com/policies/privacy/partners/. Google provides an opt-out of Google Analytics by downloading and installing the browser add-on located here tools.google.com/dlpage/gaoptout/.,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/145.html,C3PA_Dataset/Annotations/WS/145.csv
WS_145,WS_145_S92,"deliver addressable or tailored advertising to you within the Services, via email, or through third-party websites and platforms;",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/145.html,C3PA_Dataset/Annotations/WS/145.csv
WS_145,WS_145_S185,To opt out of personalized advertising delivered by LiveRamp visit https://liveramp.com/opt_out/.,MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/145.html,C3PA_Dataset/Annotations/WS/145.csv
WS_148,WS_148_S230,"We may use or share such information with third parties for research or commercial purposes (e.g., analyzing trends based on foot traffic).",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/148.html,C3PA_Dataset/Annotations/WS/148.csv
WS_149,WS_149_S27,"Profiles and Inferences: This includes inferences drawn from any of the information identified above to create a profile reflecting preferences, characteristics, predispositions, behaviour, and attitudes.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/149.html,C3PA_Dataset/Annotations/WS/149.csv
WS_149,WS_149_S109,"Right to Know: You have the right to request that we disclose to you the personal information we have collected, used, disclosed and sold over the past 12 months, and information about our data practices.",MULTI_LABEL,Description of Right to Know PI Collected;Description of Right to Know PI sold / shared,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/149.html,C3PA_Dataset/Annotations/WS/149.csv
WS_149,WS_149_S113,"Right to Opt-Out of ""Sale"" of personal information: You can opt out of the ""sale"" of your personal information to ""third parties"" by clicking on this link (as those terms are defined in the CCPA).",MULTI_LABEL,Description of Right to Opt-out of sale of PI;Methods to exercise rights,1,ra5,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/149.html,C3PA_Dataset/Annotations/WS/149.csv
WS_15,WS_15_S334,"First, as noted elsewhere in this Policy, to the extent regulators take the position that the disclosure of information for matched ads is a “sale,” we will opt you out of such matched ads if you are a resident of an applicable jurisdiction and you exercise your right not to have your personal information “sold.”",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra2,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/15.html,C3PA_Dataset/Annotations/WS/15.csv
WS_15,WS_15_S350,"v. We provide information about participants in our sweepstakes, contests and similar promotions to the promotions’ sponsors.",MULTI_LABEL,Categories of Personal Information Shared / Disclosed;Categories of Personal Information Sold,1,ra4,2,annotation_in_sentence,C3PA_Dataset/Htmls/WS/15.html,C3PA_Dataset/Annotations/WS/15.csv
