doc_id,annotation_id,ranumb,annotation_original,c3pa_label,matched_sentences,source_csv
WS_31,80,ra4,Sharing your personal data,Categories of Personal Information Shared / Disclosed,WS_31_S25;WS_31_S154,C3PA_Dataset/Annotations/WS/31.csv
WS_31,85,ra4,Cookie policy,Categories of Personal Information Collected,WS_31_S3;WS_31_S5;WS_31_S33;WS_31_S93;WS_31_S118;WS_31_S163;WS_31_S214;WS_31_S267;WS_31_S272,C3PA_Dataset/Annotations/WS/31.csv
WS_32,49,ra2,You may delete your personal information in the Privacy section of your Intuit account or visit our Intuit Privacy Center or call us toll-free at 1 (877) 261-6470. ,Methods to exercise rights,WS_32_S409;WS_32_S457;WS_32_S494;WS_32_S531,C3PA_Dataset/Annotations/WS/32.csv
WS_32,57,ra4,Third-party sources,Categories of Personal Information Collected,WS_32_S110;WS_32_S118,C3PA_Dataset/Annotations/WS/32.csv
WS_32,69,ra4,Cookies and similar technologies,Categories of Personal Information Collected,WS_32_S166;WS_32_S174;WS_32_S175,C3PA_Dataset/Annotations/WS/32.csv
WS_32,82,ra4,"Enforce, remedy, or apply our Terms of Service or other agreements",Categories of Personal Information Collected,WS_32_S214;WS_32_S283,C3PA_Dataset/Annotations/WS/32.csv
WS_33,10,ra3, You may also reach us at data-privacy@buzzfeed.com.,Methods to exercise rights,WS_33_S330;WS_33_S368,C3PA_Dataset/Annotations/WS/33.csv
WS_33,116,ra4,Cookie policy,Categories of Personal Information Collected,WS_33_S8;WS_33_S10;WS_33_S28;WS_33_S81;WS_33_S104;WS_33_S147;WS_33_S194;WS_33_S248;WS_33_S253,C3PA_Dataset/Annotations/WS/33.csv
WS_34,55,ra5, Location information,Categories of Personal Information Shared / Disclosed,WS_34_S69;WS_34_S73;WS_34_S76;WS_34_S420,C3PA_Dataset/Annotations/WS/34.csv
WS_34,98,ra4,Cookies and other electronic technologies,Categories of Personal Information Collected,WS_34_S79;WS_34_S375,C3PA_Dataset/Annotations/WS/34.csv
WS_34,131,ra4,Tailored advertising,Categories of Personal Information Shared / Disclosed,WS_34_S20;WS_34_S138;WS_34_S145;WS_34_S150;WS_34_S153;WS_34_S158,C3PA_Dataset/Annotations/WS/34.csv
WS_34,132,ra4, Tailored advertising,Categories of Personal Information Sold,WS_34_S20;WS_34_S138;WS_34_S145;WS_34_S150;WS_34_S153;WS_34_S158,C3PA_Dataset/Annotations/WS/34.csv
WS_34,182,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Shared / Disclosed,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,183,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Sold,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,184,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,185,ra4,Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Shared / Disclosed,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,186,ra4,Marketing and Third-Party Marketing and Advertising Purposes,Categories of Personal Information Sold,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,187,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,188,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,189,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Shared / Disclosed,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,190,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Sold,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,191,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,192,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Shared / Disclosed,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,193,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Sold,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,194,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,195,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Shared / Disclosed,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,196,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Sold,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,197,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,198,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Shared / Disclosed,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,199,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Sold,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,200,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,201,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Shared / Disclosed,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,202,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Sold,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,203,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,204,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,205,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Shared / Disclosed,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,206,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Sold,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,207,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,208,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Shared / Disclosed,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,209,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Sold,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,210,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,211,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Shared / Disclosed,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,212,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Sold,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,213,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,214,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,215,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Shared / Disclosed,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,216,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Sold,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,217,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_34,218,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Shared / Disclosed,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,219,ra4,Our Marketing and Third-Party Marketing and Advertising Purposes.,Categories of Personal Information Sold,WS_34_S274;WS_34_S299;WS_34_S337;WS_34_S359;WS_34_S385;WS_34_S406;WS_34_S428;WS_34_S468;WS_34_S488;WS_34_S508;WS_34_S541;WS_34_S556,C3PA_Dataset/Annotations/WS/34.csv
WS_34,220,ra4,"Security, fraud and legal compliance.",Categories of Personal Information Shared / Disclosed,WS_34_S277;WS_34_S302;WS_34_S322;WS_34_S338;WS_34_S362;WS_34_S388;WS_34_S409;WS_34_S431;WS_34_S450;WS_34_S471;WS_34_S490;WS_34_S510;WS_34_S529;WS_34_S542;WS_34_S557,C3PA_Dataset/Annotations/WS/34.csv
WS_36,20,ra3,Strictly Necessary Cookies,Categories of Personal Information Collected,WS_36_S468;WS_36_S473,C3PA_Dataset/Annotations/WS/36.csv
WS_36,22,ra3,Performance Cookies,Categories of Personal Information Collected,WS_36_S478;WS_36_S510,C3PA_Dataset/Annotations/WS/36.csv
WS_37,94,ra4,USER ACCESS AND CONTROL,Methods to exercise rights,WS_37_S7;WS_37_S114,C3PA_Dataset/Annotations/WS/37.csv
WS_37,99,ra4,"Categories of Third Parties to Whom Personal Information Is ""Sold"" or “Shared” - Advertising technology companies and advertisers for the purpose of targeted advertising",Categories of Personal Information Sold,WS_37_S173;WS_37_S179;WS_37_S185;WS_37_S200,C3PA_Dataset/Annotations/WS/37.csv
WS_37,101,ra4,"Categories of Third Parties to Whom Personal Information Is Disclosed – Service providers, Company Affiliates, and other providers or partners that support our operational business purposes",Categories of Personal Information Shared / Disclosed,WS_37_S172;WS_37_S175;WS_37_S178;WS_37_S181;WS_37_S184;WS_37_S187;WS_37_S190;WS_37_S193;WS_37_S196;WS_37_S199,C3PA_Dataset/Annotations/WS/37.csv
WS_37,104,ra4,"Categories of Third Parties to Whom Personal Information Is ""Sold"" or ""Shared"" - Advertising technology companies and advertisers for the purpose of targeted advertising",Categories of Personal Information Sold,WS_37_S173;WS_37_S179;WS_37_S185;WS_37_S200,C3PA_Dataset/Annotations/WS/37.csv
WS_37,105,ra4,"Commercial information, such as transaction information and purchase history",Categories of Personal Information Collected,WS_37_S180;WS_37_S315,C3PA_Dataset/Annotations/WS/37.csv
WS_37,108,ra4,"Internet or network activity information, such as browsing history and interactions with our websites, mobile, or connected TV applications (collectively, ""Company Digital Properties"")",Categories of Personal Information Collected,WS_37_S183;WS_37_S320,C3PA_Dataset/Annotations/WS/37.csv
WS_37,110,ra4,"Categories of Third Parties to Whom Personal Information is ""Sold"" or ""Shared"" - Advertising technology companies and advertisers for the purpose of targeted advertising",Categories of Personal Information Sold,WS_37_S173;WS_37_S179;WS_37_S185;WS_37_S200,C3PA_Dataset/Annotations/WS/37.csv
WS_37,111,ra4,"Geolocation data, such as device location",Categories of Personal Information Collected,WS_37_S186;WS_37_S325,C3PA_Dataset/Annotations/WS/37.csv
WS_37,112,ra4,"Categories of Third Parties to Whom Personal Information Is Disclosed - Service providers, Company Affiliates, and other providers or partners that support our operational business purposes",Categories of Personal Information Shared / Disclosed,WS_37_S172;WS_37_S175;WS_37_S178;WS_37_S181;WS_37_S184;WS_37_S187;WS_37_S190;WS_37_S193;WS_37_S196;WS_37_S199,C3PA_Dataset/Annotations/WS/37.csv
WS_37,113,ra4,"Audio, electronic, visual and other similar information, such as call recordings",Categories of Personal Information Collected,WS_37_S189;WS_37_S329,C3PA_Dataset/Annotations/WS/37.csv
WS_37,114,ra4,"Categories of Third Parties to Whom Personal Information Is Disclosed - Service providers, Company Affiliates, and other providers or partners that support our operational business purposes",Categories of Personal Information Shared / Disclosed,WS_37_S172;WS_37_S175;WS_37_S178;WS_37_S181;WS_37_S184;WS_37_S187;WS_37_S190;WS_37_S193;WS_37_S196;WS_37_S199,C3PA_Dataset/Annotations/WS/37.csv
WS_37,115,ra4,"Professional or employment-related information, such as work history and prior employer",Categories of Personal Information Collected,WS_37_S192;WS_37_S333,C3PA_Dataset/Annotations/WS/37.csv
WS_37,116,ra4,"Categories of Third Parties to Whom Personal Information Is Disclosed - Service providers, Company Affiliates, and other providers or partners that support our operational business purposes",Categories of Personal Information Shared / Disclosed,WS_37_S172;WS_37_S175;WS_37_S178;WS_37_S181;WS_37_S184;WS_37_S187;WS_37_S190;WS_37_S193;WS_37_S196;WS_37_S199,C3PA_Dataset/Annotations/WS/37.csv
WS_37,117,ra4,"Non-public education information (e.g., in connection with news or entertainment productions)",Categories of Personal Information Collected,WS_37_S195;WS_37_S337,C3PA_Dataset/Annotations/WS/37.csv
WS_37,118,ra4,"Categories of Third Parties to Whom Personal Information Is Disclosed - Service providers, Company Affiliates, and other providers or partners that support our operational business purposes",Categories of Personal Information Shared / Disclosed,WS_37_S172;WS_37_S175;WS_37_S178;WS_37_S181;WS_37_S184;WS_37_S187;WS_37_S190;WS_37_S193;WS_37_S196;WS_37_S199,C3PA_Dataset/Annotations/WS/37.csv
WS_37,119,ra4,"Inferences drawn from any of the Personal Information listed above to create a profile or summary about, for example, an individual’s preferences and characteristics.",Categories of Personal Information Collected,WS_37_S198;WS_37_S341,C3PA_Dataset/Annotations/WS/37.csv
WS_37,121,ra4,"Categories of Third Parties to Whom Personal Information is ""Sold"" or ""Shared"" - Advertising technology companies and advertisers for the purpose of targeted advertising",Categories of Personal Information Sold,WS_37_S173;WS_37_S179;WS_37_S185;WS_37_S200,C3PA_Dataset/Annotations/WS/37.csv
WS_39,56,ra4,Data Collected from Consumer,Categories of Personal Information Collected,WS_39_S95;WS_39_S164;WS_39_S277;WS_39_S289;WS_39_S354;WS_39_S415;WS_39_S606,C3PA_Dataset/Annotations/WS/39.csv
WS_39,74,ra4,Inferences drawn from the above information about your predicted characteristics and preferences,Categories of Personal Information Collected,WS_39_S464;WS_39_S572,C3PA_Dataset/Annotations/WS/39.csv
WS_39,100,ra4, Data Modeling Software Providers ,Categories of Personal Information Collected,WS_39_S468;WS_39_S771,C3PA_Dataset/Annotations/WS/39.csv
WS_39,106,ra4, Other Authorized Data Compilers ,Categories of Personal Information Collected,WS_39_S101;WS_39_S148;WS_39_S168;WS_39_S214;WS_39_S295;WS_39_S360;WS_39_S417;WS_39_S471;WS_39_S520;WS_39_S612;WS_39_S668;WS_39_S720;WS_39_S843,C3PA_Dataset/Annotations/WS/39.csv
WS_4,131,ra4,"Offer, market, advertise or provide Products and Services",Categories of Personal Information Shared / Disclosed,WS_4_S330;WS_4_S341;WS_4_S351;WS_4_S362;WS_4_S372;WS_4_S382;WS_4_S407;WS_4_S580;WS_4_S591,C3PA_Dataset/Annotations/WS/4.csv
WS_4,132,ra4,"Offer, market, advertise or provide Products and Services",Categories of Personal Information Sold,WS_4_S330;WS_4_S341;WS_4_S351;WS_4_S362;WS_4_S372;WS_4_S382;WS_4_S407;WS_4_S580;WS_4_S591,C3PA_Dataset/Annotations/WS/4.csv
WS_4,134,ra4,Enable cross-context behavioral or targeted advertising,Categories of Personal Information Shared / Disclosed,WS_4_S334;WS_4_S344;WS_4_S355;WS_4_S365;WS_4_S374;WS_4_S385;WS_4_S408;WS_4_S416;WS_4_S592,C3PA_Dataset/Annotations/WS/4.csv
WS_4,135,ra4,Enable cross-context behavioral or targeted advertising,Categories of Personal Information Sold,WS_4_S334;WS_4_S344;WS_4_S355;WS_4_S365;WS_4_S374;WS_4_S385;WS_4_S408;WS_4_S416;WS_4_S592,C3PA_Dataset/Annotations/WS/4.csv
WS_4,138,ra4,Prevent fraud/authenticate identity,Categories of Personal Information Collected,WS_4_S384;WS_4_S393;WS_4_S561,C3PA_Dataset/Annotations/WS/4.csv
WS_41,69,ra4,DATA WE COLLECT ABOUT YOU,Categories of Personal Information Collected,WS_41_S7;WS_41_S27;WS_41_S183;WS_41_S1018,C3PA_Dataset/Annotations/WS/41.csv
WS_41,72,ra4,HOW DATA IS COLLECTED,Categories of Personal Information Collected,WS_41_S8;WS_41_S28;WS_41_S239;WS_41_S1070,C3PA_Dataset/Annotations/WS/41.csv
WS_41,78,ra4,HOW WE USE YOUR DATA,Categories of Personal Information Collected,WS_41_S9;WS_41_S29;WS_41_S298;WS_41_S1149,C3PA_Dataset/Annotations/WS/41.csv
WS_41,127,ra4,HOW WE SHARE OR DISCLOSE YOUR DATA,Categories of Personal Information Shared / Disclosed,WS_41_S540;WS_41_S1416,C3PA_Dataset/Annotations/WS/41.csv
WS_41,132,ra4,Disclosures of Personal Data for a Business Need or Other Purpose,Categories of Personal Information Shared / Disclosed,WS_41_S592;WS_41_S1435,C3PA_Dataset/Annotations/WS/41.csv
WS_41,143,ra4,Advertising partners or advertising networks,Categories of Personal Information Sold,WS_41_S600;WS_41_S626;WS_41_S652;WS_41_S1442,C3PA_Dataset/Annotations/WS/41.csv
WS_41,144,ra4,Professional advertisers,Categories of Personal Information Sold,WS_41_S627;WS_41_S635,C3PA_Dataset/Annotations/WS/41.csv
WS_41,145,ra4,Professional advertisers ,Categories of Personal Information Sold,WS_41_S627;WS_41_S635,C3PA_Dataset/Annotations/WS/41.csv
WS_41,168,ra4,COOKIES AND TRACKING TECHNOLOGIES,Categories of Personal Information Collected,WS_41_S810;WS_41_S1580;WS_41_S1589,C3PA_Dataset/Annotations/WS/41.csv
WS_41,177,ra4,CHANGES TO THIS PRIVACY POLICY,Updated Privacy Policy,WS_41_S22;WS_41_S41;WS_41_S935;WS_41_S1723,C3PA_Dataset/Annotations/WS/41.csv
WS_43,71,ra2,"these cookies allow us to count visits and traffic sources, identify which pages are the most and least popular, and how visitors move around our website.",Categories of Personal Information Collected,WS_43_S370;WS_43_S408,C3PA_Dataset/Annotations/WS/43.csv
WS_43,72,ra2," For example, these cookies help us to remember your preferences and to personalize content based on your use of our website. ",Categories of Personal Information Collected,WS_43_S374;WS_43_S413,C3PA_Dataset/Annotations/WS/43.csv
WS_43,124,ra1,These cookies do not store any personally identifiable information.,Categories of Personal Information Collected,WS_43_S367;WS_43_S404,C3PA_Dataset/Annotations/WS/43.csv
WS_43,133,ra1,These cookies do not store any personally identifiable information.,Categories of Personal Information Collected,WS_43_S367;WS_43_S404,C3PA_Dataset/Annotations/WS/43.csv
WS_44,36,ra3,"To make a request for deletion, please go to https://fcprivacy.exterro.net/portal/dsar.htm?target=Fox_News_Network or call us at 888-596-3929. ",Methods to exercise rights,WS_44_S293;WS_44_S471,C3PA_Dataset/Annotations/WS/44.csv
WS_44,40,ra3,"You can visit our ""Your Privacy Choices"" Internet Webpage for Fox Business at privacy.foxbusiness.com/main/web/main and for all other Fox News Services at privacy.foxnews.com/main/web/main.",Methods to exercise rights,WS_44_S320;WS_44_S498,C3PA_Dataset/Annotations/WS/44.csv
WS_44,78,ra5,"To make a request for deletion, please go to https://fcprivacy.exterro.net/portal/dsar.htm?target=Fox_News_Network or call us at 888-596-3929.",Methods to exercise rights,WS_44_S293;WS_44_S471,C3PA_Dataset/Annotations/WS/44.csv
WS_45,4,ra3,to display relevant or targeted advertising (on our Platform and third-party sites) for us and other businesses and to evaluate the success of such advertising;,Categories of Personal Information Shared / Disclosed,WS_45_S385;WS_45_S560,C3PA_Dataset/Annotations/WS/45.csv
WS_45,5,ra3,to provide feedback to professionals and merchants on our Platform;,Categories of Personal Information Shared / Disclosed,WS_45_S386;WS_45_S561,C3PA_Dataset/Annotations/WS/45.csv
WS_5,107,ra1,What information GitHub collects,Categories of Personal Information Collected,WS_5_S17;WS_5_S60;WS_5_S431,C3PA_Dataset/Annotations/WS/5.csv
WS_5,108,ra1,How GitHub uses your information,Categories of Personal Information Collected,WS_5_S22;WS_5_S109;WS_5_S454,C3PA_Dataset/Annotations/WS/5.csv
WS_5,109,ra1,How GitHub uses your information,Categories of Personal Information Shared / Disclosed,WS_5_S22;WS_5_S109;WS_5_S454,C3PA_Dataset/Annotations/WS/5.csv
WS_5,110,ra1,How GitHub uses your information,Categories of Personal Information Sold,WS_5_S22;WS_5_S109;WS_5_S454,C3PA_Dataset/Annotations/WS/5.csv
WS_5,111,ra1,How we share the information we collect,Categories of Personal Information Shared / Disclosed,WS_5_S25;WS_5_S121;WS_5_S462;WS_5_S465,C3PA_Dataset/Annotations/WS/5.csv
