doc_id,sentence_id,sentence_text,sentence_category,verbatim_label,verbatim_labels,annotator_count,annotators,source_annotation_count,alignment_type,source_html,source_annotation_file
WS_33,WS_33_S70,"You may provide us with data when you fill in a form, conduct a search, update or add information to your Account, respond to surveys, post to community forums, provide us with feedback, participate in promotions, or use other features of the Services.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S71,5.2 Data that we collect automatically about your browser and device.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S72,"When you access or use the Services, we use cookies and similar technologies that collect information about your browser and device:",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S74,We automatically receive and record information from your device or web browser when you interact with the Services.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S76,Account ID.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S77,"If you sign up for an Account, we also create a user ID that indirectly identifies you.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S78,We use this information to collect data about your activities through the Services.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S79,Cookie Data.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S80,"When you visit the Services, we will set certain “cookies” and similar tracking technologies on your device, including cookies and web beacons (“Cookies”).",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S81,"For more information about cookies and how to disable them, please see our “Cookie Policy” section below.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S82,We also may use these technologies to collect data about your online activities over time and across third-party websites or other online services (behavioral tracking).,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S83,"The information we collect automatically may include personal data, or we may maintain it or associate it with personal data we collect in other ways or receive from third parties.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S84,5.3 Location data.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S86,We may also collect the language option or country you choose.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S87,"When we provide certain services, such as providing you with a version of our Services that is localized to your country, we link location data to other information we have collected about you to provide you with a localized experience.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S88,5.4 Profile data.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S89,"If you sign up for an Account, we will collect the data you give us as part of your Account sign-up, information you give us in connection with purchases or orders made by you, and your interests, preferences, feedback and survey responses.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S90,"Your interests and preferences are inferred from data we collect regarding the content you have interacted with, how long you interacted with them, how often you interacted with them, and the nature of your interaction with the content.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S92,5.5 Special category data.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S94,"We will get your explicit consent for our collection, use, or sharing of this data as required by law.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S95,Aggregated data,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S96,"6.1 We analyze and aggregate personal data we collect, such as the number and frequency of your visits to the Services, to produce anonymized metrics and statistical information that does not identify you as an individual.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra4;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S97,"6.2 We combine information about you with information about other users to create audience segments of aggregated data, for example, statistical, demographic and usage data.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S99,How we collect personal data,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S100,7.1 From You.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S101,"You may give us your personal data directly, for example when you create an Account, fund us by donation, support us by paying for a subscription, buy products or services, subscribe to our newsletters, opt-in to marketing communications, publish posts or comments, enter a competition, participate in a promotion or survey, ask for user support, or contact us for any reason.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S102,7.2 Using Cookies.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S103,We collect information about your devices and browsing actions and interests by using cookies and similar technologies.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra3;ra4,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S104,Our “Cookie Policy” section provides more details on how this works.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S105,7.3 From our Advertising Partners.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S106,"Third parties who provide advertising and related services (such as analytics providers and ad networks, our “Advertising Partners” may give us your personal data so that we can compare it to personal data we hold in order to determine if you are the same individual (this is sometimes called “cookie-matching”).",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S107,We may collect data from unaffiliated third parties so we can better understand you and provide you with information and offers that may be of interest to you.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S108,"For example, we may receive information about your interests or preferences as well as contact information, such as email address.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra3;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S109,7.4 From our Advertisers and Affiliate Partners.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra3;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S110,We may receive your personal data from third parties when you buy things through our Services or when you buy things from a third party after clicking on an affiliate link in our content.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S111,"This information may include your contact details and financial and transaction data (such as items purchased and purchase price) from providers of technical, payment and delivery services.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S112,7.5 From Social Media Platforms.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S113,"If you access our Services using your Facebook or Google credentials, we will automatically collect certain information, such as your Facebook or Google user ID.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S114,"We will use any information collected from Facebook or Google, including the user ID Facebook or Google attribute to you, only in accordance with Facebook’s or Google’s policies and your preferences selected through Facebook or Google.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra3;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S115,7.6 How we use your data:,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S116,"We use the data we collect to provide, maintain, and improve our Services.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S117,We also use the data we collect to:,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S118,"Send you technical notices, updates, security alerts and support and administrative messages and to respond to your comments, questions and customer service requests;",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S119,"Communicate with you about products, services, offers, and events offered by BuzzFeed and others, and provide news and information we think will be of interest to you;",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S120,Make inferences about your interests and preferences (including at a household level).,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S121,"Your interests and preferences are inferred from data we collect about the content you have interacted with, how long you interacted with them, how often you interacted with them, and the nature of your interaction with the content;",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S124,"Creating and updating profiles and audience segments that can be used for analytics, interested-based advertising and marketing on the Services, and on websites, mobile apps and other platforms controller by our advertisers and other third party advertising partners (“Third Party Sites”)",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S125,"We may use information about you, such as your email address, to identify you across the devices you use to access the Services, as well as offline.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S126,"This helps us learn more about your interests and preferences, which we use for advertising on the Services and Third Party Sites.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S127,"Facilitate contests, sweepstakes and promotions and process and deliver entries and rewards;",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S128,"Monitor and analyze trends, usage and activities in connection with our Services and personalize and improve the Services;",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S129,"Detect, investigate and prevent fraudulent transactions and other illegal activities and protect the rights and property of BuzzFeed and others; and",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra3;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S130,Carry out any other purpose described to you at the time the data was collected.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra3;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S138,Sharing your personal data,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S139,"In general, your personal data will remain with BuzzFeed but we may share personal data about you as follows or as otherwise described in this Privacy Policy:",single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S140,Within BuzzFeed.,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S141,"We share your personal data within BuzzFeed’s legal entities where necessary to fulfill a contract or precontractual measures, or where we have a legitimate interest in doing so or a legal obligation to do so.",single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S142,BuzzFeed’s legal entities are listed in our “BuzzFeed Legal Entities” section;,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S143,"With vendors, consultants, and other service providers who process your data on our behalf when they provide services to us, for example data analytics, research, marketing and financial services;",single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S145,Our Advertising Partners are companies that provide services that help us provide advertising to you.,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra3;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S147,"For more information, please see our “Cookie Policy” section.",single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S149,"We may be legally required to disclose or share your personal data without your consent in some circumstances, for example to comply with a court order or law enforcement.",single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S150,"In such circumstances, we will only disclose your personal data if we have a good-faith belief that such sharing is required under applicable legal obligations.",single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,2,ra3;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S151,Other Sharing,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S152,"We may also share aggregated or de-identified information, which cannot reasonably be used to identify you (we do not attempt to re-identify de-identified information, except as permitted or required by law).",single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S153,"For example, we may share aggregated or de-identified information with our ad partners and service providers so that we, and they, can understand how people use our Services; this helps us grow our business and improve and develop our products and services.",single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S154,We may also share information about you along with a hashed version of your email address with our Advertising Partners so that they and we can facilitate customized ad campaigns and other offers on the Services and on other platforms. “,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S155,Hashing”  transforms your email into an unrecognizable series of numbers and letters (e.g. a “hashed” version of jane@email.com would be k5f7g23@email.com).,single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra5,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S174,"We also use the analytics tools provided by the social media platforms to help us to understand how people interact with our social media presence, to identify trends and to carry out joint promotional activities with those platforms.",single_label,Categories of Personal Information Shared / Disclosed,Categories of Personal Information Shared / Disclosed,1,ra4,1,annotation_in_sentence,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S196,Cookies are small data text files that are used to identify your computer or device online.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S197,"When you visit a website, a cookie is created and stored on your hard drive so that that website can recognize you while you are on that website.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S198,"Some cookies are “session-based,” which means they disappear once you leave the website.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra3;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S199,"Others are “persistent,” which means they are stored on your device until you delete them and they allow a website to recognize you each time you visit the website.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra3;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S200,Cookies are just one technology used to collect information online.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra3;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S201,"A “web beacon,” also known as a tag, pixel tag, or clear GIF, is also used to transmit information back to a web server.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S202,"When you interact with our mobile apps we may use SDKs, which act like cookies, or we may use other identifiers to help us identify your device.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra3;ra4,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S203,"When we talk about “Cookies” in this Privacy Policy, we mean not just cookies, but web beacons, SDKs and similar technologies.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S204,What Types of Cookies are on the Services?,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S205,First Party Cookies.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S206,Our Services use our own cookies to recognize you and remember you as a unique user.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S207,Session Cookies remember you during your session on our Services.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S208,They are deleted when you log out of the Services and when you close your web browser.,single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,2,ra3;ra5,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S209,"We use session Cookies to ensure content is displayed correctly on the Services, to balance and monitor load on our servers, and for other technical matters essential to the operation of our Services.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,3,ra3;ra4;ra5,3,annotation_in_sentence;sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S210,"You can configure your device to reject these cookies, but our Services will probably not work correctly, or at all, if you do.",single_label,Categories of Personal Information Collected,Categories of Personal Information Collected,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S312,Correction.,single_label,Description of Right to Correct Information,Description of Right to Correct Information,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S314,"This right does not extend to matters of opinion, such as views expressed in editorial content.",single_label,Description of Right to Correct Information,Description of Right to Correct Information,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S323,"To exercise your rights, please complete the form on our Request Portal which can be accessed here.",single_label,Methods to exercise rights,Methods to exercise rights,1,ra3,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S330,You may also reach us at data-privacy@buzzfeed.com.,single_label,Methods to exercise rights,Methods to exercise rights,2,ra3;ra4,2,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S343,Right to Deletion.,single_label,Description of Right to Delete,Description of Right to Delete,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S344,You have the right to request that we delete certain personal data we have about you.,single_label,Description of Right to Delete,Description of Right to Delete,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
WS_33,WS_33_S349,Right to Correction.,single_label,Description of Right to Correct Information,Description of Right to Correct Information,1,ra4,1,sentence_in_annotation_paragraph,C3PA_Dataset/Htmls/WS/33.html,C3PA_Dataset/Annotations/WS/33.csv
